Nama_Produk,Warna,Harga,Diskon,Pembeli,baik,ori
ASUS TP203NAH-BP001T 11.6" Touch,Star Gray,5199000,5,12,R***y,Cukup memuaskan tapi pengemasannya mengecewakan hanya di bungkus plastik Barang sangat beresiko tinggi menjadi rusak atau minimal lecet lain kali tolong di perhatukan pengemasannya ya,0,0
ASUS TP203NAH-BP001T 11.6" Touch,Star Gray,5199000,5,12,g***1,alhamdulillah barang sudah sampai dengan selamat estimasi 14 hari tapi dampai nya malah 1 minggu capek nunggu barangnya padahal mau di pake packaging ga pake kayu tapi untung ga kenapaquot   terima kasih JDID harga murah  gratis ongkir cocok buat yang butuh dan sabar sayang saya ga sabar haha  isi dusnya cuma leptop sama charger berasa beli batang ga dapet asus pen huhu  tapi overall masih bisa di maklumi,0,0
ASUS TP203NAH-BP001T 11.6" Touch,Star Gray,5199000,5,12,m***7,Barang original dan garansi resmi pengiriman cepat,0,1
ASUS TP203NAH-BP001T 11.6" Touch,Star Gray,5199000,5,12,r***0,pesan pagi sorenya sampe mantab,0,0
ASUS TP203NAH-BP001T 11.6" Touch,Star Gray,5199000,5,12,j***n,laptop bagus ORIG,0,1
ASUS X505ZA-BR701T 15.6" HD,Dark Grey,10619000,6,1,c***o,barang sesuai dengan spesifikasi toko,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,d***8,Mantap,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,A***n,mantap barang bagus,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,A***n,barang ori ada harga promo lagi top deh,0,1
ASUS X441UB-GA045T 14",White,6369000,4,8,j***o,,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,n***t,Laptop baru di pakai 2 Minggu sudah tidak menyalamati ga mau hidup kecewa sama JD ID,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,n***a,nggak sampai 24 jam laptop sampai dengan selamat thx jdid  ketagihan belanja disini ,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,m***2,puas,0,0
ASUS X441UB-GA045T 14",White,6369000,4,8,d***0,Packing mantap dan pengiriman cepat good job JDID ,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,J***l,,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,B***i,Dijamin ORI Harga bersaing Pengiriman Kilat,0,1
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,K***A,brg ok,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,R***n,trimkasih good product,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,A***3,joss,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,T***e,ok,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,d***4,trusted,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,T***n,Cepat sampai barang bagusspekernya mantap buat nonton yutub,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,m***e,ok,0,0
ASUS X541NA-BX402T 15.6" HD,Silver,3575000,9,58,l***o,Ampun dj ,0,0
